city_id,country,state,city,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52
1149,Indonesia,West Java,Bandung,3,3,1,1,1,NA,3,2,1,1,10,1,NA,562,298,40,324,246,38,17,401,94,3,2,44,28,62,49,29676,NA,29,4,1,9,3,1,1,NA,NA,5,8,5,16,21,4,2,2,469,NA,22,1,19
2341,Brazil,State Of Ceará,Fortaleza,10,12,2,2,4,2,6,4,2,2,16,2,NA,1254,826,260,954,764,180,26,672,240,10,4,90,90,136,96,32460,2,70,20,8,20,6,4,4,2,NA,26,28,20,86,90,10,4,4,1362,NA,44,2,90
1468,Indonesia,West Java,Bekasi,2,2,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,184,153,92,122,99,53,19,368,122,1,NA,30,58,36,36,14819,NA,12,NA,NA,NA,NA,2,2,NA,1,6,9,3,NA,12,2,3,NA,NA,NA,9,1,NA
1996,Korea (Republic Of),Daegu,Daegu,18,12,12,3,6,9,24,12,6,3,36,3,3,3477,1590,318,1272,891,180,45,1416,219,21,18,192,90,216,216,48729,3,111,39,9,6,33,18,12,6,3,27,60,42,483,114,15,9,6,NA,NA,141,6,177
2345,China,Gansu,Lanzhou,3,3,1,1,NA,NA,6,1,NA,NA,17,NA,3,348,261,137,216,139,NA,8,697,NA,NA,NA,62,27,72,139,NA,NA,18,NA,NA,NA,NA,NA,NA,1,NA,2,NA,9,NA,NA,NA,5,NA,NA,NA,NA,1,NA
277,Brazil,State Of Minas Gerais,Belo Horizonte,24,20,8,NA,8,4,20,8,4,4,40,4,4,3140,1868,464,2576,1364,260,76,1780,464,16,12,240,208,340,204,76728,4,176,24,16,32,20,8,12,4,4,40,104,40,136,164,20,8,8,2628,NA,120,4,172
1643,Nigeria,Oyo,Ibadan,1,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,187,281,13,NA,326,8,4,88,24,1,NA,2,6,8,10,2259,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,13,15,1,1,NA,147,NA,7,NA,4
1025,Venezuela (Bolivarian Republic Of),Zulia,Maracaibo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,NA,10,2,NA,NA,4,2,NA,NA,NA,NA,NA,NA,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
2291,Colombia,Antioquia,Medellín,28,28,12,4,8,4,16,8,4,4,48,8,4,4604,2300,328,2508,1564,196,76,1316,344,24,28,192,96,360,324,81920,4,176,24,20,24,20,16,16,8,4,44,80,32,132,152,32,8,8,3180,NA,152,8,108
1663,India,Maharashtra,Nagpur,3,3,1,NA,NA,NA,2,1,NA,1,8,NA,NA,215,159,26,289,135,29,9,362,111,4,3,22,23,31,20,11692,NA,16,2,2,2,3,2,2,2,NA,3,11,4,16,19,5,2,2,756,NA,13,1,166
2220,China,Jiangsu,Yangzhou,23,5,2,1,1,1,NA,1,1,NA,12,1,2,263,209,125,NA,NA,NA,16,557,55,4,8,62,24,95,27,NA,1,8,NA,2,NA,4,6,2,3,2,5,69,11,NA,41,11,4,6,NA,NA,22,9,NA
1624,China,Jiangxi,Nanchang,8,4,3,1,1,NA,9,1,NA,NA,13,NA,1,412,194,95,373,240,69,13,437,69,4,12,64,44,84,88,19793,NA,15,5,4,2,8,3,5,1,1,6,23,13,37,46,5,4,2,NA,NA,54,1,NA
1045,China,Guangdong,Huizhou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,NA,NA,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2357,Colombia,Valle Del Cauca,Cali,18,14,4,2,6,2,4,6,NA,2,32,2,2,1124,704,188,766,578,114,34,690,212,10,4,124,72,202,130,41440,2,78,10,8,4,10,6,8,4,2,20,24,16,54,78,18,6,2,1072,NA,60,4,66
1164,Venezuela (Bolivarian Republic Of),Carabobo,Valencia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,NA,9,3,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA
140,Ecuador,Guayas,Guayaquil,11,8,3,1,2,1,3,2,1,1,10,1,NA,897,419,66,491,307,78,21,367,147,5,10,70,49,121,91,19471,1,23,12,5,10,7,4,5,2,1,13,17,12,48,69,12,3,1,834,NA,45,6,46
819,China,Jiangsu,Nantong,8,4,2,1,2,1,16,4,NA,1,11,1,1,404,278,34,278,250,69,11,557,167,16,8,167,48,125,278,27887,1,27,5,4,5,27,5,6,2,1,5,41,20,223,27,4,4,1,NA,NA,41,6,27
2620,Ghana,Ashanti Region,Kumasi,9,4,2,NA,1,1,3,2,2,1,3,1,NA,428,686,58,125,NA,44,19,134,71,3,48,6,5,11,15,7715,NA,30,NA,5,11,NA,1,1,NA,NA,6,NA,9,NA,8,2,NA,NA,NA,NA,5,NA,11
949,France,Île-De-France,Paris,88,48,32,4,24,16,28,8,8,8,48,12,4,15516,12868,1316,9364,7016,460,116,1548,632,56,68,424,200,488,488,149140,8,396,88,12,60,20,20,16,12,12,104,208,112,540,368,64,20,32,2212,NA,132,56,124
182,Japan,Aichi Prefecture,Nagoya,21,12,9,3,6,12,15,9,3,3,39,3,3,7470,4998,411,2004,1377,198,117,1755,681,9,60,150,66,144,168,51291,NA,201,72,30,9,12,18,6,NA,3,54,57,66,252,141,12,9,9,1347,NA,180,9,81
2817,China,Hubei,Xiangyang,1,3,1,1,1,NA,NA,NA,NA,NA,11,NA,NA,278,NA,27,NA,NA,NA,NA,NA,NA,NA,6,41,27,55,NA,20915,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
1080,Bangladesh,Chittagong Division,Chittagong,9,4,2,NA,NA,1,2,1,NA,1,10,NA,NA,305,277,27,NA,127,37,8,334,116,2,2,12,11,29,23,20749,NA,14,NA,NA,2,1,1,2,NA,NA,1,16,5,NA,11,14,1,3,340,NA,9,2,7
583,United States Of America,Texas,Houston,40,24,10,NA,12,6,10,6,2,4,36,6,4,5512,3468,466,3246,2266,406,112,430,266,24,48,96,100,172,314,54324,NA,122,98,16,50,16,8,10,6,4,60,112,64,330,232,30,10,14,726,NA,88,18,252
1626,Uzbekistan,Tashkent,Tashkent,22,9,6,3,3,3,10,1,NA,3,74,3,NA,2434,1413,245,1263,803,170,22,838,722,27,11,121,126,167,301,84811,1,47,7,22,16,19,8,7,7,3,24,38,22,125,91,20,4,8,2557,NA,249,9,20
112,Azerbaijan,Baku,Baku,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2724,Canada,British Columbia,Vancouver,121,64,50,7,21,29,55,25,18,18,112,11,11,18273,14152,909,11111,9153,657,397,2198,1009,73,155,428,362,674,859,162865,7,469,139,52,130,46,29,32,18,11,199,360,156,946,632,73,25,32,3739,NA,324,100,643
1057,Australia,Queensland,Brisbane,60,40,16,4,12,12,16,8,8,16,56,8,4,12060,8756,452,8036,4592,412,180,1488,692,44,100,360,220,464,556,90488,4,216,76,24,52,12,12,12,12,12,96,180,100,848,456,52,12,28,2144,NA,180,128,224
2805,China,Inner Mongolia,Baotou,11,4,NA,NA,1,NA,12,2,NA,NA,4,1,NA,418,NA,NA,209,NA,NA,6,348,NA,5,NA,125,41,109,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,1,NA,NA,23,9,NA,NA,5,4,3,NA,NA,13,3,NA
25,China,Hainan,Haikou,3,4,2,1,1,1,11,1,NA,NA,28,1,1,410,307,111,NA,111,NA,23,167,NA,NA,NA,NA,21,13,NA,NA,NA,8,NA,5,3,NA,NA,NA,1,NA,NA,8,12,NA,41,8,4,1,NA,NA,41,2,NA
1542,Indonesia,North Sumatra,Medan,2,3,1,1,1,NA,2,2,NA,2,32,1,1,410,421,33,221,178,23,11,298,129,4,4,35,19,83,50,27563,NA,8,3,1,3,2,1,2,NA,NA,3,16,6,18,22,6,2,4,420,NA,28,1,14
974,Jordan,Amman Governorate,Amman,15,7,4,1,3,NA,6,1,NA,3,29,1,NA,871,497,184,670,382,55,20,317,137,8,8,67,72,96,128,25313,1,42,9,4,14,4,4,4,3,4,9,49,34,39,72,7,4,8,533,NA,71,3,26
2703,Brazil,State Of Amazonas,Manaus,12,14,4,2,4,2,8,4,2,2,20,2,NA,1520,1130,306,950,686,450,32,772,218,8,6,88,106,156,70,28448,2,94,14,6,14,8,6,6,2,NA,18,28,22,60,80,8,8,2,1612,NA,40,4,88
2450,China,Inner Mongolia,Hohhot,6,4,1,2,1,1,7,1,NA,1,27,1,NA,420,209,86,288,195,62,13,348,139,5,2,104,38,111,66,56325,1,NA,NA,1,NA,5,4,5,2,1,3,12,15,NA,30,8,4,1,NA,NA,41,1,NA
585,China,Jilin,Jilin City,2,3,1,2,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA
2004,India,Madhya Pradesh,Indore,2,2,1,NA,NA,NA,2,1,NA,1,5,1,NA,202,170,81,204,130,133,5,280,120,5,13,27,55,36,30,9795,1,8,3,1,5,2,1,4,NA,1,2,17,6,17,25,17,1,3,496,NA,12,3,18
2226,China,Henan,Luoyang,3,4,2,1,1,1,9,1,NA,NA,9,NA,1,310,181,37,204,125,29,8,488,40,4,4,81,48,74,62,NA,NA,11,2,2,4,11,10,5,1,2,4,16,11,NA,42,5,5,1,NA,NA,20,1,13
1469,Turkey,Bursa,Bursa,3,2,1,NA,1,NA,3,NA,NA,NA,8,1,NA,672,405,37,442,259,22,3,90,98,3,4,65,34,89,44,26699,NA,17,NA,1,2,NA,1,2,NA,NA,1,24,9,20,121,2,1,2,50,NA,29,1,29
1465,Japan, Hokkaido Prefecture,Sapporo,18,12,6,3,3,12,21,12,6,3,24,3,3,2550,1647,318,1344,879,246,96,1581,555,12,15,153,111,153,225,60645,3,204,36,21,21,15,12,21,9,6,75,66,66,183,159,15,9,9,1284,NA,177,6,81
1371,China,Shandong,Yantai,3,3,2,2,1,2,8,1,NA,NA,16,NA,1,410,516,88,418,376,37,11,344,97,5,2,94,41,69,76,NA,NA,9,NA,NA,NA,2,1,3,NA,2,4,19,9,NA,NA,5,4,3,NA,NA,15,2,NA
531,Brazil,State Of Paraná,Curitiba,24,24,8,NA,8,4,16,8,4,4,44,4,NA,2868,1900,828,2148,1360,568,60,1240,488,24,16,224,212,288,236,96700,4,192,52,16,44,16,12,16,4,4,40,96,44,216,180,20,12,4,3168,NA,96,8,200
1275,Australia,Western Australia,Perth,52,40,20,4,20,12,28,12,8,16,52,12,8,10284,6984,632,7796,7448,620,172,2296,560,48,96,344,248,460,504,104948,4,348,68,28,68,20,12,20,8,8,104,208,132,884,340,56,12,36,2260,NA,204,124,228
2135,China,Guangdong,Jiangmen,11,4,1,2,2,1,5,NA,NA,NA,NA,NA,NA,513,557,55,557,488,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA
196,India,Maharashtra,Thane,9,15,3,NA,NA,NA,9,6,NA,6,24,NA,NA,2037,1158,111,870,483,69,24,1278,477,12,102,66,87,114,81,27648,NA,27,12,3,15,9,3,6,3,NA,6,42,15,60,63,12,6,6,1398,NA,75,6,33
296,Indonesia,Banten,Tangerang,6,9,3,3,3,3,12,6,3,6,66,NA,NA,2070,1398,297,1104,627,198,75,741,468,6,12,129,87,213,159,81711,NA,129,6,6,6,21,3,6,3,NA,15,30,15,108,69,12,6,12,1269,NA,81,3,45
1129,India,Madhya Pradesh,Bhopal,2,3,1,NA,NA,NA,2,1,NA,1,7,1,NA,257,148,47,207,144,39,9,255,91,5,3,20,31,68,24,8365,1,8,2,NA,2,2,1,3,NA,NA,2,9,5,26,17,5,1,1,352,NA,22,1,71
2349,Pakistan,Punjab,Rawalpindi,1,3,1,NA,NA,NA,1,NA,NA,1,2,NA,NA,215,142,33,167,131,23,7,161,45,2,6,7,8,17,15,7944,NA,39,NA,NA,2,1,NA,1,NA,NA,2,6,3,NA,9,7,1,2,231,NA,4,NA,NA
2649,Indonesia,West Java,Depok,1,3,1,1,1,NA,1,1,NA,NA,NA,1,NA,214,NA,123,212,102,30,NA,NA,NA,3,NA,46,NA,69,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,4,4,NA,NA,2,1,1,NA,NA,41,1,NA
389,Germany,Hamburg,Hamburg,65,30,15,4,17,9,24,12,7,4,31,6,7,7999,7451,657,4867,3827,441,87,1656,405,18,84,421,241,369,576,91539,5,180,84,33,36,12,9,12,3,5,96,138,109,546,268,36,12,12,1647,NA,189,34,192
36,Hungary,Budapest,Budapest,48,32,12,4,12,12,24,8,4,4,40,8,4,6380,4012,604,3908,2940,496,96,1560,428,56,48,372,172,352,484,120576,4,108,80,36,48,24,12,16,12,12,68,156,68,236,236,28,12,12,2548,NA,236,24,284
611,China,Shanxi,Datong,63,12,6,3,3,3,24,NA,NA,NA,51,3,NA,2958,NA,867,417,333,834,33,750,291,24,33,165,39,234,375,91416,6,45,NA,6,6,12,12,9,3,3,9,171,18,NA,81,60,12,6,708,NA,180,15,39
2439,China,Shandong,Tai'an,3,4,NA,1,NA,NA,4,NA,1,NA,9,2,NA,334,167,67,209,NA,27,7,313,83,5,3,41,31,55,54,36588,NA,12,NA,4,1,2,5,3,1,1,2,7,5,139,55,6,4,2,557,NA,76,2,55
179,Austria,Vienna,Vienna,42,24,16,2,10,10,18,4,4,2,18,6,4,4324,2996,562,2848,1964,254,56,914,258,28,36,224,88,246,280,61308,2,116,38,34,20,20,6,8,4,4,50,106,52,310,190,30,10,10,1172,NA,92,14,348
2590,India,Andhra Pradesh,Visakhapatnam,3,3,1,NA,NA,NA,2,1,NA,1,7,1,NA,205,153,27,179,143,29,19,295,89,3,12,21,24,33,30,9851,1,17,3,1,2,2,1,1,1,NA,3,10,5,12,22,7,3,2,427,NA,14,2,12
1452,Poland,Warsaw,Warsaw,13,9,6,1,6,5,9,2,1,1,13,3,3,2126,2033,431,1580,1280,230,23,605,167,9,12,145,40,125,248,40774,2,41,36,7,11,7,6,4,4,4,31,42,28,146,84,10,5,6,749,NA,44,13,73
553,Romania,Bucharest,Bucharest,44,28,12,4,12,8,16,4,NA,4,28,8,NA,3896,2488,532,2336,1728,340,32,1252,388,44,52,312,140,372,312,100596,4,88,20,24,36,20,16,20,4,12,56,116,52,152,196,28,12,8,3512,NA,168,24,232
537,India,Gujarat,Vadodara,2,3,2,NA,NA,NA,2,1,NA,1,7,1,NA,204,197,57,204,150,45,5,186,131,5,3,17,19,33,30,8363,1,15,4,NA,5,4,2,4,1,1,3,12,10,14,17,3,1,2,464,NA,8,2,19
1218,Serbia,Beograde,Beograde,64,40,16,4,12,4,20,4,NA,NA,48,4,4,5796,3112,832,3336,2172,544,108,1296,548,52,32,428,172,444,472,92836,8,100,40,20,16,20,20,20,8,8,52,144,60,148,224,28,8,12,2608,NA,180,16,148
2761,Mexico,State Of Mexico,Ecatepec,7,7,2,1,2,1,2,2,1,1,8,1,1,742,336,50,477,389,47,21,356,110,3,8,41,28,60,37,16857,NA,18,8,4,6,2,2,3,1,1,7,11,7,38,30,4,3,2,561,NA,30,2,13
1938,Philippines,Metro Manila,Manila,10,8,4,4,4,4,6,4,4,2,20,2,2,3228,1544,212,1134,644,168,58,606,166,14,14,74,50,152,142,46612,2,24,12,8,14,6,6,6,2,2,14,42,28,54,64,12,6,6,1042,NA,86,6,32
1566,Malaysia,Kuala Lumpur,Kuala Lumpur,10,8,4,4,4,2,12,6,2,6,34,2,2,1636,1066,110,1266,752,78,48,656,182,10,16,116,72,220,220,71142,NA,48,16,6,12,12,6,6,2,4,14,46,18,96,90,16,6,10,1018,NA,116,8,40
2502,Ecuador,Pichincha,Quito,36,32,16,4,8,4,24,4,4,4,56,8,4,3356,1992,192,2160,1384,140,88,1692,568,28,48,272,196,412,340,99140,4,108,28,28,36,20,24,32,8,8,52,100,52,248,196,44,16,12,2608,NA,232,28,168
734,Bolivia (Plurinational State Of),Santa Cruz Department,Santa Cruz,32,28,4,4,5,4,12,8,4,4,33,4,NA,2548,1668,284,2436,1324,192,80,1836,712,24,12,304,188,364,380,60620,NA,100,36,20,24,16,12,16,4,8,44,28,56,96,152,24,16,8,2244,NA,224,8,140
2403,China,Jiangsu,Yancheng,10,4,1,2,1,NA,3,1,NA,NA,NA,NA,NA,489,280,NA,929,418,NA,NA,NA,NA,NA,NA,56,84,105,76,21945,1,NA,NA,NA,NA,NA,NA,6,1,2,4,41,8,20,41,NA,NA,4,486,NA,34,NA,NA
1030,Brazil,State Of Pernambuco,Recife,12,12,4,2,2,2,8,4,2,2,14,2,NA,1338,972,268,1244,756,270,34,694,232,12,6,96,94,132,150,37004,2,78,14,6,18,6,4,4,2,NA,26,40,22,66,74,10,4,2,1446,NA,42,2,108
1943,Spain,Barcelona,Barcelona,88,60,16,4,12,8,36,8,4,4,36,8,4,9628,6964,620,6352,4404,424,132,1400,476,44,64,380,208,464,460,131496,4,132,72,20,40,24,12,12,8,8,104,204,88,232,288,56,16,32,2152,NA,272,28,292
1855,Turkey,Adana,Adana,8,5,1,1,2,NA,4,1,NA,1,8,1,NA,771,541,43,486,360,6,2,373,128,3,4,42,26,70,63,36680,1,8,NA,3,6,3,6,2,1,2,6,14,7,17,66,8,2,3,89,NA,29,1,36
693,Cambodia,Phnom Penh,Phnom Penh,16,15,6,6,3,3,21,9,3,NA,24,3,NA,1959,969,255,1050,1032,141,48,1428,234,12,12,219,57,183,123,95241,NA,42,21,9,15,9,6,9,3,3,15,45,24,75,75,9,6,3,1743,NA,204,4,96
1682,China,Guangdong,Zhuhai,9,4,2,1,1,1,7,2,1,NA,12,1,1,589,365,78,387,201,111,18,348,69,5,4,62,31,79,69,25795,NA,13,4,20,NA,1,5,4,1,1,7,20,11,NA,51,7,4,2,NA,NA,110,1,11
1986,Indonesia,Central Java,Semarang,2,2,1,1,1,NA,3,1,1,1,33,1,NA,757,427,29,534,331,23,7,535,199,3,4,31,22,50,76,33932,NA,13,NA,1,5,3,1,NA,NA,NA,2,12,5,NA,20,5,1,2,455,NA,19,1,13
960,United States Of America,Pennsylvania,Philadelphia,63,36,12,3,18,15,24,9,6,12,63,9,6,8013,5457,1041,5655,4197,483,132,765,417,39,81,135,123,381,450,81996,NA,300,81,24,60,30,9,21,12,6,108,216,90,969,471,39,15,18,933,NA,213,39,255
2230,China,Liaoning,Anshan,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,2,306,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,4,NA,NA,55,6,NA,2,NA,NA,27,NA,NA
1449,Japan,Hyogo Prefecture,Kobe,21,12,9,3,6,12,24,15,9,3,33,3,6,4566,3060,375,1785,1605,216,84,1194,264,12,72,189,84,186,336,57951,3,219,NA,24,18,12,12,9,3,3,78,93,69,321,162,18,9,12,1020,NA,204,6,60
1768,New Zealand,Auckland,Auckland,60,36,16,4,28,16,16,8,8,16,48,8,4,10724,9156,524,6024,4772,412,192,1696,536,40,80,340,216,464,540,132806,5,484,72,40,12,20,12,16,4,8,96,216,108,696,328,48,12,28,2356,NA,160,96,160
2334,China,Shandong,Weifang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,Korea (Republic Of),Daejeon,Daejeon,18,12,12,6,6,9,18,12,6,3,45,6,3,2085,1929,273,1101,966,210,54,1269,195,18,48,168,141,237,222,68655,3,123,21,12,18,24,12,18,6,3,21,45,36,675,114,12,9,6,NA,NA,150,6,NA
1516,United States Of America,Arizona,Phoenix,42,26,10,NA,10,6,12,6,2,4,34,4,4,4762,3592,416,4116,3020,266,94,544,264,30,50,104,86,212,300,47816,NA,134,30,14,56,14,8,10,8,4,44,120,52,730,176,28,14,12,802,NA,74,20,226
287,Russian Federation,Novosibirsk Oblast,Novosibirsk,15,15,6,3,3,6,15,3,NA,NA,24,3,NA,2322,1431,267,1419,927,144,24,1029,294,18,21,228,102,219,375,71700,NA,57,33,15,21,15,9,9,3,3,15,51,24,174,105,12,6,9,1359,NA,159,15,72
1857,Mexico,Jalisco,Guadalajara,46,18,8,2,6,2,8,4,2,2,26,2,2,2816,1440,98,1754,1128,52,40,562,218,12,20,118,122,180,162,57106,2,60,18,10,26,8,6,8,4,2,44,40,16,88,96,20,10,4,1148,NA,84,8,58
2007,India,Maharashtra,Nashik,2,3,1,NA,NA,NA,3,1,NA,1,5,1,NA,277,183,35,238,190,68,17,423,135,2,3,24,31,31,25,7842,NA,6,2,1,2,2,1,1,NA,NA,2,9,4,11,14,4,1,1,387,NA,20,1,6
1329,Venezuela (Bolivarian Republic Of),Lara,Barquisimeto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,8,NA,16,8,NA,NA,4,4,NA,NA,NA,NA,NA,NA,676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
639,Brazil,State Of Rio Grande Do Sul,Porto Alegre,14,12,4,NA,4,2,8,2,2,NA,20,2,NA,1420,826,234,866,716,186,36,634,208,12,6,88,88,136,124,39102,2,86,14,8,14,8,4,6,2,NA,18,42,22,128,82,10,4,4,1486,NA,50,2,110
2002,Pakistan,Punjab,Multan,5,9,2,NA,1,NA,4,1,NA,4,34,NA,NA,511,422,56,211,120,103,8,311,130,20,14,14,19,10,29,11888,NA,8,NA,1,4,14,3,1,NA,NA,2,24,4,NA,104,2,2,3,NA,NA,7,1,7
1294,Japan,Kyoto Prefecture,Kyoto,21,12,9,3,3,12,21,12,9,6,33,3,6,3144,2055,348,1644,1236,213,81,1224,261,15,24,192,105,138,294,56565,3,246,48,24,NA,36,15,12,NA,3,63,78,69,303,144,15,6,9,993,NA,240,9,NA
1848,China,Henan,Dengzhou,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2548,Korea (Republic Of),Gwangju,Gwangju,6,4,3,1,3,3,5,4,3,1,14,1,2,434,288,65,377,235,44,18,NA,NA,7,NA,NA,20,67,58,NA,1,169,7,7,NA,NA,8,3,3,1,8,19,12,NA,29,5,3,2,NA,NA,30,2,36
1697,China,Hunan,Changde,2,3,NA,2,4,NA,NA,2,NA,1,9,1,1,NA,NA,NA,NA,NA,NA,12,418,69,5,NA,41,NA,55,41,NA,NA,NA,NA,4,NA,NA,NA,5,NA,1,6,16,16,NA,41,5,1,2,NA,NA,16,NA,NA
309,Philippines,Davao Region,Davao City,15,6,3,3,3,NA,3,3,3,NA,27,3,NA,1815,939,342,1350,690,198,93,1434,156,21,9,171,75,237,174,54627,NA,51,9,9,24,18,3,9,3,3,9,30,21,99,87,33,9,3,1545,NA,102,3,NA
1307,Mexico,Puebla,Puebla,27,24,9,3,6,3,12,6,3,3,30,3,3,2577,1563,132,1701,744,75,72,1140,426,12,18,108,72,306,159,57429,3,63,30,15,42,9,9,9,3,3,39,75,33,153,99,27,12,9,2454,NA,150,12,132
1100,Brazil,State Of Pará,Belém,10,12,2,2,4,2,8,4,2,2,18,2,NA,1652,1188,176,1254,788,110,34,586,242,8,4,104,84,118,86,31454,2,60,10,4,10,4,2,4,2,NA,14,30,22,48,70,8,4,2,1114,NA,50,2,82
2194,Ukraine,Kharkiv Oblast,Kharkov,9,6,3,NA,3,3,9,NA,NA,NA,12,NA,NA,1350,873,183,873,453,120,9,846,213,15,9,150,75,213,240,50880,3,30,12,9,9,6,3,3,NA,3,9,24,18,45,45,6,3,3,1227,NA,51,3,24
1867,Japan,Fukuoka Prefecture,Fukuoka,15,12,6,3,6,6,15,9,6,3,27,3,3,2571,1980,309,1659,1359,222,57,1269,294,15,48,156,132,156,264,50367,3,234,81,21,24,15,15,9,NA,3,51,75,72,240,141,15,9,9,1299,NA,165,6,138
271,Pakistan,Punjab,Gujranwala,2,1,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,109,85,11,79,43,12,9,154,25,1,1,7,8,18,14,5287,NA,9,NA,NA,1,1,1,1,NA,NA,NA,2,3,NA,5,NA,NA,2,192,NA,11,NA,NA
2507,Russian Federation,Sverdlovsk Oblast,Ekaterinburg,24,15,6,NA,3,3,12,3,NA,3,24,6,NA,3303,1737,216,1671,816,159,18,1047,234,21,15,162,126,231,264,57927,NA,72,12,9,15,9,3,9,NA,3,18,72,21,270,114,30,9,6,1395,NA,183,6,54
2467,Pakistan,Sindh,Hyderabad,1,1,1,NA,NA,NA,1,NA,NA,NA,4,NA,NA,122,88,24,134,77,15,9,136,50,1,NA,5,13,11,10,2849,NA,5,NA,1,2,1,NA,NA,NA,NA,18,6,3,NA,8,5,1,1,167,NA,8,NA,35
1609,United States Of America,Texas,San Antonio,40,22,8,NA,14,6,12,6,2,4,32,4,4,4080,3404,358,2660,2144,274,142,540,218,26,44,90,104,192,318,48868,NA,74,32,10,24,12,6,10,6,2,44,104,46,510,168,28,10,14,666,NA,134,16,184
1786,Germany,Bavaria,Munich,58,38,14,3,11,13,25,10,7,3,20,5,6,6401,5168,835,4365,3057,517,74,1295,291,25,62,291,132,300,423,88169,3,178,68,23,22,11,6,7,5,3,80,152,79,581,190,40,13,11,1006,NA,146,26,160
205,India,Haryana,Faridabad,2,2,1,NA,NA,NA,1,1,NA,1,5,NA,NA,262,741,25,228,116,19,9,359,102,3,2,21,24,28,18,9825,NA,13,NA,1,2,2,1,2,1,NA,2,11,3,11,14,6,2,1,522,NA,12,1,5
1119,Nigeria,Rivers,Port Harcourt,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,173,18,98,49,35,8,131,14,1,NA,5,6,9,15,5064,NA,15,NA,NA,NA,NA,NA,1,NA,NA,1,2,1,65,5,1,1,NA,63,NA,22,NA,13
428,Japan,Kanagawa Prefecture,Kawasaki,7,4,2,1,1,NA,1,NA,NA,1,13,1,NA,944,1293,NA,NA,378,NA,13,250,136,6,NA,13,NA,44,68,35053,NA,NA,NA,6,6,NA,4,NA,1,NA,18,27,27,NA,54,4,2,3,NA,NA,68,NA,NA
